chunking_strategy,retrieval_method,k,trial,query_id,query_type,recall_at_k,mrr,ndcg_at_k,hit_at_k,faithfulness,answer_correctness,context_precision,table_integrity,citation_validity,query_latency_ms,query_cost_usd
fixed_size,dense,1,1,q_0081,cross_reference,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.15830000082497,0.0
fixed_size,dense,3,1,q_0081,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,391.15830000082497,0.0
fixed_size,dense,5,1,q_0081,cross_reference,1.0,0.5,0.6509209298071326,1.0,0.0,0.0,0.0,0.0,0.0,391.15830000082497,0.0
fixed_size,dense,10,1,q_0081,cross_reference,1.0,0.5,0.6509209298071326,1.0,0.0,0.0,0.0,0.0,0.0,391.15830000082497,0.0
fixed_size,dense,20,1,q_0081,cross_reference,1.0,0.5,0.6509209298071326,1.0,0.0,0.0,0.0,0.0,0.0,391.15830000082497,0.0
fixed_size,dense,1,1,q_0082,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0479000012565,0.0
fixed_size,dense,3,1,q_0082,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0479000012565,0.0
fixed_size,dense,5,1,q_0082,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0479000012565,0.0
fixed_size,dense,10,1,q_0082,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0479000012565,0.0
fixed_size,dense,20,1,q_0082,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0479000012565,0.0
fixed_size,dense,1,1,q_0083,cross_reference,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.16379999995115,0.0
fixed_size,dense,3,1,q_0083,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,199.16379999995115,0.0
fixed_size,dense,5,1,q_0083,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,199.16379999995115,0.0
fixed_size,dense,10,1,q_0083,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,199.16379999995115,0.0
fixed_size,dense,20,1,q_0083,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,199.16379999995115,0.0
fixed_size,dense,1,1,q_0084,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,212.0027000000846,0.0
fixed_size,dense,3,1,q_0084,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,212.0027000000846,0.0
fixed_size,dense,5,1,q_0084,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,212.0027000000846,0.0
fixed_size,dense,10,1,q_0084,cross_reference,1.0,1.0,0.8175295903539445,1.0,0.0,0.0,0.0,0.0,0.0,212.0027000000846,0.0
fixed_size,dense,20,1,q_0084,cross_reference,1.0,1.0,0.7166578746286205,1.0,0.0,0.0,0.0,0.0,0.0,212.0027000000846,0.0
fixed_size,dense,1,1,q_0085,cross_reference,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.54089999975986,0.0
fixed_size,dense,3,1,q_0085,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,175.54089999975986,0.0
fixed_size,dense,5,1,q_0085,cross_reference,1.0,0.5,0.6240505200038379,1.0,0.0,0.0,0.0,0.0,0.0,175.54089999975986,0.0
fixed_size,dense,10,1,q_0085,cross_reference,1.0,0.5,0.6240505200038379,1.0,0.0,0.0,0.0,0.0,0.0,175.54089999975986,0.0
fixed_size,dense,20,1,q_0085,cross_reference,1.0,0.5,0.5880960984623154,1.0,0.0,0.0,0.0,0.0,0.0,175.54089999975986,0.0
fixed_size,dense,1,1,q_0086,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,215.008699999089,0.0
fixed_size,dense,3,1,q_0086,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,215.008699999089,0.0
fixed_size,dense,5,1,q_0086,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,215.008699999089,0.0
fixed_size,dense,10,1,q_0086,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,215.008699999089,0.0
fixed_size,dense,20,1,q_0086,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,215.008699999089,0.0
fixed_size,dense,1,1,q_0087,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,324.405299999853,0.0
fixed_size,dense,3,1,q_0087,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,324.405299999853,0.0
fixed_size,dense,5,1,q_0087,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,324.405299999853,0.0
fixed_size,dense,10,1,q_0087,cross_reference,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,324.405299999853,0.0
fixed_size,dense,20,1,q_0087,cross_reference,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,324.405299999853,0.0
fixed_size,dense,1,1,q_0088,cross_reference,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.41320000124688,0.0
fixed_size,dense,3,1,q_0088,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,232.41320000124688,0.0
fixed_size,dense,5,1,q_0088,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,232.41320000124688,0.0
fixed_size,dense,10,1,q_0088,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,232.41320000124688,0.0
fixed_size,dense,20,1,q_0088,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,232.41320000124688,0.0
fixed_size,dense,1,1,q_0089,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,168.77340000064578,0.0
fixed_size,dense,3,1,q_0089,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,168.77340000064578,0.0
fixed_size,dense,5,1,q_0089,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,168.77340000064578,0.0
fixed_size,dense,10,1,q_0089,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,168.77340000064578,0.0
fixed_size,dense,20,1,q_0089,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,168.77340000064578,0.0
fixed_size,dense,1,1,q_0090,cross_reference,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.89960000122664,0.0
fixed_size,dense,3,1,q_0090,cross_reference,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.89960000122664,0.0
fixed_size,dense,5,1,q_0090,cross_reference,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.89960000122664,0.0
fixed_size,dense,10,1,q_0090,cross_reference,1.0,0.1111111111111111,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,204.89960000122664,0.0
fixed_size,dense,20,1,q_0090,cross_reference,1.0,0.1111111111111111,0.3010299956639812,1.0,0.0,0.0,0.0,0.0,0.0,204.89960000122664,0.0
fixed_size,dense,1,1,q_0092,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,194.8792000002868,0.0
fixed_size,dense,3,1,q_0092,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,194.8792000002868,0.0
fixed_size,dense,5,1,q_0092,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,194.8792000002868,0.0
fixed_size,dense,10,1,q_0092,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,194.8792000002868,0.0
fixed_size,dense,20,1,q_0092,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,194.8792000002868,0.0
fixed_size,dense,1,1,q_0093,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,215.60689999932947,0.0
fixed_size,dense,3,1,q_0093,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,215.60689999932947,0.0
fixed_size,dense,5,1,q_0093,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,215.60689999932947,0.0
fixed_size,dense,10,1,q_0093,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,215.60689999932947,0.0
fixed_size,dense,20,1,q_0093,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,215.60689999932947,0.0
fixed_size,dense,1,1,q_0094,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,239.9509000006219,0.0
fixed_size,dense,3,1,q_0094,monster,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,239.9509000006219,0.0
fixed_size,dense,5,1,q_0094,monster,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,239.9509000006219,0.0
fixed_size,dense,10,1,q_0094,monster,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,239.9509000006219,0.0
fixed_size,dense,20,1,q_0094,monster,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,239.9509000006219,0.0
fixed_size,dense,1,1,q_0095,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,212.63220000037109,0.0
fixed_size,dense,3,1,q_0095,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,212.63220000037109,0.0
fixed_size,dense,5,1,q_0095,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,212.63220000037109,0.0
fixed_size,dense,10,1,q_0095,monster,1.0,1.0,0.995088384189356,1.0,0.0,0.0,0.0,0.0,0.0,212.63220000037109,0.0
fixed_size,dense,20,1,q_0095,monster,1.0,1.0,0.9598564695483476,1.0,0.0,0.0,0.0,0.0,0.0,212.63220000037109,0.0
fixed_size,dense,1,1,q_0096,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,187.20179999945685,0.0
fixed_size,dense,3,1,q_0096,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,187.20179999945685,0.0
fixed_size,dense,5,1,q_0096,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,187.20179999945685,0.0
fixed_size,dense,10,1,q_0096,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,187.20179999945685,0.0
fixed_size,dense,20,1,q_0096,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,187.20179999945685,0.0
fixed_size,dense,1,1,q_0097,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,322.7270999996108,0.0
fixed_size,dense,3,1,q_0097,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,322.7270999996108,0.0
fixed_size,dense,5,1,q_0097,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,322.7270999996108,0.0
fixed_size,dense,10,1,q_0097,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,322.7270999996108,0.0
fixed_size,dense,20,1,q_0097,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,322.7270999996108,0.0
fixed_size,dense,1,1,q_0098,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,212.83109999967564,0.0
fixed_size,dense,3,1,q_0098,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,212.83109999967564,0.0
fixed_size,dense,5,1,q_0098,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,212.83109999967564,0.0
fixed_size,dense,10,1,q_0098,monster,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,212.83109999967564,0.0
fixed_size,dense,20,1,q_0098,monster,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,212.83109999967564,0.0
fixed_size,dense,1,1,q_0099,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,233.88139999951815,0.0
fixed_size,dense,3,1,q_0099,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,233.88139999951815,0.0
fixed_size,dense,5,1,q_0099,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,233.88139999951815,0.0
fixed_size,dense,10,1,q_0099,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,233.88139999951815,0.0
fixed_size,dense,20,1,q_0099,monster,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,233.88139999951815,0.0
fixed_size,dense,1,1,q_0100,monster,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.82950000111305,0.0
fixed_size,dense,3,1,q_0100,monster,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,261.82950000111305,0.0
fixed_size,dense,5,1,q_0100,monster,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,261.82950000111305,0.0
fixed_size,dense,10,1,q_0100,monster,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,261.82950000111305,0.0
fixed_size,dense,20,1,q_0100,monster,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,261.82950000111305,0.0
fixed_size,dense,1,1,q_0101,monster,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.32479999905627,0.0
fixed_size,dense,3,1,q_0101,monster,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.32479999905627,0.0
fixed_size,dense,5,1,q_0101,monster,0.0,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.32479999905627,0.0
fixed_size,dense,10,1,q_0101,monster,1.0,0.1428571428571428,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,186.32479999905627,0.0
fixed_size,dense,20,1,q_0101,monster,1.0,0.1428571428571428,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,186.32479999905627,0.0
fixed_size,dense,1,1,q_0106,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,194.734900000185,0.0
fixed_size,dense,3,1,q_0106,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,194.734900000185,0.0
fixed_size,dense,5,1,q_0106,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,194.734900000185,0.0
fixed_size,dense,10,1,q_0106,numeric,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,194.734900000185,0.0
fixed_size,dense,20,1,q_0106,numeric,1.0,1.0,0.75655483678701,1.0,0.0,0.0,0.0,0.0,0.0,194.734900000185,0.0
fixed_size,dense,1,1,q_0107,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,213.8770999990811,0.0
fixed_size,dense,3,1,q_0107,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,213.8770999990811,0.0
fixed_size,dense,5,1,q_0107,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,213.8770999990811,0.0
fixed_size,dense,10,1,q_0107,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,213.8770999990811,0.0
fixed_size,dense,20,1,q_0107,numeric,1.0,1.0,0.7065681378142473,1.0,0.0,0.0,0.0,0.0,0.0,213.8770999990811,0.0
fixed_size,dense,1,1,q_0108,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,188.6691999989125,0.0
fixed_size,dense,3,1,q_0108,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,188.6691999989125,0.0
fixed_size,dense,5,1,q_0108,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,188.6691999989125,0.0
fixed_size,dense,10,1,q_0108,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,188.6691999989125,0.0
fixed_size,dense,20,1,q_0108,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,188.6691999989125,0.0
fixed_size,dense,1,1,q_0109,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,275.19439999923634,0.0
fixed_size,dense,3,1,q_0109,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,275.19439999923634,0.0
fixed_size,dense,5,1,q_0109,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,275.19439999923634,0.0
fixed_size,dense,10,1,q_0109,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,275.19439999923634,0.0
fixed_size,dense,20,1,q_0109,numeric,1.0,1.0,0.7073438599414978,1.0,0.0,0.0,0.0,0.0,0.0,275.19439999923634,0.0
fixed_size,dense,1,1,q_0110,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,205.63019999826795,0.0
fixed_size,dense,3,1,q_0110,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,205.63019999826795,0.0
fixed_size,dense,5,1,q_0110,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,205.63019999826795,0.0
fixed_size,dense,10,1,q_0110,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,205.63019999826795,0.0
fixed_size,dense,20,1,q_0110,numeric,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,205.63019999826795,0.0
fixed_size,dense,1,1,q_0111,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.09250000028987,0.0
fixed_size,dense,3,1,q_0111,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.09250000028987,0.0
fixed_size,dense,5,1,q_0111,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.09250000028987,0.0
fixed_size,dense,10,1,q_0111,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.09250000028987,0.0
fixed_size,dense,20,1,q_0111,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.09250000028987,0.0
fixed_size,dense,1,1,q_0112,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.33089999991356,0.0
fixed_size,dense,3,1,q_0112,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.33089999991356,0.0
fixed_size,dense,5,1,q_0112,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.33089999991356,0.0
fixed_size,dense,10,1,q_0112,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.33089999991356,0.0
fixed_size,dense,20,1,q_0112,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.33089999991356,0.0
fixed_size,dense,1,1,q_0113,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0418999987305,0.0
fixed_size,dense,3,1,q_0113,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0418999987305,0.0
fixed_size,dense,5,1,q_0113,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0418999987305,0.0
fixed_size,dense,10,1,q_0113,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0418999987305,0.0
fixed_size,dense,20,1,q_0113,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0418999987305,0.0
fixed_size,dense,1,1,q_0114,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.60050000052436,0.0
fixed_size,dense,3,1,q_0114,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.60050000052436,0.0
fixed_size,dense,5,1,q_0114,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.60050000052436,0.0
fixed_size,dense,10,1,q_0114,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.60050000052436,0.0
fixed_size,dense,20,1,q_0114,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.60050000052436,0.0
fixed_size,dense,1,1,q_0115,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32969999958004,0.0
fixed_size,dense,3,1,q_0115,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32969999958004,0.0
fixed_size,dense,5,1,q_0115,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32969999958004,0.0
fixed_size,dense,10,1,q_0115,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32969999958004,0.0
fixed_size,dense,20,1,q_0115,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.32969999958004,0.0
fixed_size,dense,1,1,q_0116,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9228999994375,0.0
fixed_size,dense,3,1,q_0116,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9228999994375,0.0
fixed_size,dense,5,1,q_0116,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9228999994375,0.0
fixed_size,dense,10,1,q_0116,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9228999994375,0.0
fixed_size,dense,20,1,q_0116,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.9228999994375,0.0
fixed_size,dense,1,1,q_0117,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.3172999996168,0.0
fixed_size,dense,3,1,q_0117,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.3172999996168,0.0
fixed_size,dense,5,1,q_0117,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.3172999996168,0.0
fixed_size,dense,10,1,q_0117,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.3172999996168,0.0
fixed_size,dense,20,1,q_0117,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.3172999996168,0.0
fixed_size,dense,1,1,q_0118,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.97819999947387,0.0
fixed_size,dense,3,1,q_0118,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.97819999947387,0.0
fixed_size,dense,5,1,q_0118,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.97819999947387,0.0
fixed_size,dense,10,1,q_0118,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.97819999947387,0.0
fixed_size,dense,20,1,q_0118,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.97819999947387,0.0
fixed_size,dense,1,1,q_0119,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.35539999991303,0.0
fixed_size,dense,3,1,q_0119,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.35539999991303,0.0
fixed_size,dense,5,1,q_0119,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.35539999991303,0.0
fixed_size,dense,10,1,q_0119,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.35539999991303,0.0
fixed_size,dense,20,1,q_0119,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.35539999991303,0.0
fixed_size,dense,1,1,q_0120,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.5658999989973,0.0
fixed_size,dense,3,1,q_0120,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.5658999989973,0.0
fixed_size,dense,5,1,q_0120,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.5658999989973,0.0
fixed_size,dense,10,1,q_0120,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.5658999989973,0.0
fixed_size,dense,20,1,q_0120,distractor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.5658999989973,0.0
fixed_size,dense,1,2,q_0001,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.738199998944763,0.0
fixed_size,dense,3,2,q_0001,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.738199998944763,0.0
fixed_size,dense,5,2,q_0001,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.738199998944763,0.0
fixed_size,dense,10,2,q_0001,lore,1.0,1.0,0.970928643239658,1.0,0.0,0.0,0.0,0.0,0.0,11.738199998944763,0.0
fixed_size,dense,20,2,q_0001,lore,1.0,1.0,0.8841654031934297,1.0,0.0,0.0,0.0,0.0,0.0,11.738199998944763,0.0
fixed_size,dense,1,2,q_0004,lore,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.945600000515697,0.0
fixed_size,dense,3,2,q_0004,lore,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.945600000515697,0.0
fixed_size,dense,5,2,q_0004,lore,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.945600000515697,0.0
fixed_size,dense,10,2,q_0004,lore,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.945600000515697,0.0
fixed_size,dense,20,2,q_0004,lore,1.0,0.0625,0.244650542118226,1.0,0.0,0.0,0.0,0.0,0.0,8.945600000515697,0.0
fixed_size,dense,1,2,q_0005,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.348800000021583,0.0
fixed_size,dense,3,2,q_0005,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.348800000021583,0.0
fixed_size,dense,5,2,q_0005,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.348800000021583,0.0
fixed_size,dense,10,2,q_0005,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.348800000021583,0.0
fixed_size,dense,20,2,q_0005,lore,1.0,1.0,0.9221979021492724,1.0,0.0,0.0,0.0,0.0,0.0,8.348800000021583,0.0
fixed_size,dense,1,2,q_0006,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.538800001086202,0.0
fixed_size,dense,3,2,q_0006,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.538800001086202,0.0
fixed_size,dense,5,2,q_0006,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.538800001086202,0.0
fixed_size,dense,10,2,q_0006,lore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.538800001086202,0.0
